symbol,pole_date,pole_low,pole_high,pole_high_date,pole_gain,flag_bars,flag_end_date,rail,rail_slope_pct,sweep_date,sweep_low,sweep_below_pct,entry_date,entry,stop,target,risk_pct,reward_R,atr,status,bars_since_entry,vol_x20,sweep_bars,sweep_red,sweep_red_frac,sweep_vol_x20,sweep_vol_vs_drift,sweep_close_pos,sweep_leg_pct,turnover_cr,entry_gt_prior_high,entry_gt_flush_high,entry_vs_rail_pct,rebased,rebased_from,R_voided,outcome,R,ret_horizon,mfe,mae,bars_held,R_struct,outcome_struct,bars_held_struct,entry_idx,sweep_idx,flag_end_idx,pole_idx,trigger_mode,exit_date_void,voided_setups,shortName,mcap_cr,watchlist,year,nifty_bull
GODREJPROP.NS,2021-09-22,1563.35,2410.0,2021-09-29,0.5416,54,2021-12-17,1938.05,-0.32,2021-12-17,1350.55,-30.31,2021-12-22,1852.4,1508.96,2410.0,18.54,1.62,78.07,DONE,,0.41,0,0,,,,,,124.4,False,False,,0,,0.0,voided,-0.57,-0.0996,0.0864,-0.2709,23,,,,1474,1471,-1,-1,first_bullish,2022-01-24,,GODREJ PROPERTIES LTD,50341.0,False,2021,True
RPGLIFE.NS,2021-11-01,627.3,738.0,2021-11-02,0.1765,11,2021-11-18,640.1,-0.857,2021-11-18,482.35,-24.64,2021-12-22,598.65,531.26,738.0,11.26,2.07,21.48,DONE,,0.91,0,0,,,,,,7.74,False,False,,0,,0.0,voided,-0.74,-0.0038,0.1161,-0.1953,37,,,,1474,1451,-1,-1,first_bullish,2022-02-14,,RPG LIFE SCIENCES LTD,4796.1,False,2021,True
SIMPLEXINF.NS,2021-12-06,37.0,55.55,2021-12-07,0.5014,9,2021-12-20,44.45,-1.042,2021-12-20,33.25,-25.2,2021-12-22,43.3,38.02,55.55,12.19,2.32,3.45,DONE,,0.53,0,0,,,,,,3.4,False,False,,0,,0.0,voided,-0.66,0.0831,0.142,-0.2321,38,,,,1474,1472,-1,-1,first_bullish,2022-02-15,,SIMPLEX INFRASTRUCTURES L,1991.2,False,2021,True
HEGAM.NS,2021-10-04,425.0,525.8,2021-10-05,0.2372,11,2021-10-21,460.0,-0.484,2021-10-21,206.4,-55.13,2021-12-22,319.1,247.89,525.8,22.32,2.9,14.26,DONE,,1.77,0,0,,,,,,74.64,False,False,,0,,0.0,voided,-0.23,-0.0245,0.2195,-0.3532,35,,,,1474,1432,-1,-1,first_bullish,2022-02-10,,,7758.5,False,2021,True
ARVIND.NS,2021-10-13,93.55,139.0,2021-10-27,0.4858,20,2021-11-26,121.2,-0.339,2021-12-20,105.5,-12.95,2021-12-22,112.65,103.0,139.0,8.56,2.73,4.99,DONE,,0.47,17,10,0.59,1.92,3.19,0.33,-6.05,38.92,True,True,-7.05,1,2021-11-29,-0.71,target,2.73,0.2645,0.4092,-0.0866,13,2.73,target,13.0,1474,1456,1456,1427,first_bullish,,"[Setup(symbol='ARVIND.NS', pole_date='2021-10-13', pole_low=93.55, pole_high=139.0, pole_high_date='2021-10-27', pole_gain=0.4858, flag_bars=20, flag_end_date='2021-11-26', rail=121.2, rail_slope_pct=-0.339, sweep_date='2021-12-20', sweep_low=105.5, sweep_below_pct=-12.95, entry_date='2021-11-29', entry=120.35, stop=101.99, target=139.0, risk_pct=15.26, reward_R=1.02, atr=7.01, status='DONE', bars_since_entry=nan, vol_x20=1.01, sweep_bars=17, sweep_red=10, sweep_red_frac=0.59, sweep_vol_x20=1.92, sweep_vol_vs_drift=3.19, sweep_close_pos=0.33, sweep_leg_pct=-6.05, turnover_cr=38.92, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.71, ret_horizon=0.1184, mfe=0.3191, mae=-0.1234, bars_held=15, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=1457, sweep_idx=1456, flag_end_idx=-1, pole_idx=-1)]",ARVIND LIMITED,14829.2,False,2021,True
SUVEN.NS,2021-10-07,82.55,114.66,2021-10-08,0.389,28,2021-11-22,87.43,-0.569,2021-11-22,66.15,-24.34,2021-12-22,81.67,72.06,114.66,11.77,3.43,3.29,DONE,,0.96,0,0,,,,,,21.39,False,False,,0,,0.0,voided,-0.61,0.0034,0.1568,-0.19,37,,,,1474,1452,-1,-1,first_bullish,2022-02-14,,SUVEN LIFE SCIENCES LTD,9467.3,False,2021,True
HEG.NS,2021-10-04,425.0,525.8,2021-10-05,0.2372,11,2021-10-21,460.0,-0.484,2021-10-21,206.4,-55.13,2021-12-22,319.1,247.89,525.8,22.32,2.9,14.26,DONE,,1.77,0,0,,,,,,75.16,False,False,,0,,0.0,voided,-0.23,-0.0245,0.2195,-0.3532,35,,,,1474,1432,-1,-1,first_bullish,2022-02-10,,HEG LIMITED,4795.5,False,2021,True
MODISONLTD.NS,2021-12-07,67.2,104.9,2021-12-08,0.561,8,2021-12-20,84.0,-0.982,2021-12-20,59.4,-29.29,2021-12-23,79.9,64.78,104.9,18.92,1.65,7.45,DONE,,0.23,0,0,,,,,,11.65,False,False,,0,,0.0,voided,-0.27,0.127,0.1871,-0.2566,36,,,,161,158,-1,-1,first_bullish,2022-02-14,,MODISON LIMITED,1484.1,False,2021,True
TBZ.NS,2021-10-27,85.2,104.4,2021-10-28,0.2254,20,2021-11-29,78.3,-1.069,2021-11-29,61.0,-22.09,2021-12-23,77.0,69.64,104.4,9.56,3.72,2.81,DONE,,0.32,0,0,,,,,,163.98,False,False,,0,,0.0,voided,-0.64,0.0487,0.1805,-0.2078,36,,,,1475,1457,-1,-1,first_bullish,2022-02-14,,TRIB BHIMJI ZAVERI LTD,4503.3,False,2021,True
AURUM.NS,2021-11-11,60.21,154.7,2021-11-26,1.5692,15,2021-12-17,111.4,-1.395,2022-03-08,76.51,-31.32,2021-12-24,117.51,72.86,154.7,38.0,0.83,7.31,DONE,,2.14,56,32,0.57,2.15,5.82,0.69,-5.0,2.21,False,False,,0,,0.0,voided,-0.48,-0.1148,0.0592,-0.3489,34,,,,1476,1471,-1,-1,rail_reclaim,2022-02-11,,AURUM PROPTECH LIMITED,1689.9,False,2021,True
VOLTAMP.NS,2021-12-02,1590.0,2255.25,2021-12-06,0.4184,10,2021-12-20,2030.0,-0.266,2022-03-08,1744.9,-14.04,2021-12-27,1980.5,1814.92,2255.25,8.36,1.66,88.07,DONE,,0.76,55,28,0.51,7.72,23.87,0.35,-6.0,24.6,False,False,,0,,0.0,voided,-0.64,0.0493,0.0905,-0.119,34,,,,1477,1472,-1,-1,first_bullish,2022-02-14,,VOLTAMP TRANSFORMERS LTD,10711.0,False,2021,True
PUNJABCHEM.NS,2021-08-12,1164.1,1809.55,2021-08-16,0.5545,44,2021-10-20,1491.55,-0.218,2021-12-20,1295.0,-13.18,2021-12-27,1352.05,1268.45,1809.55,6.18,5.47,53.1,DONE,,0.32,42,28,0.67,2.36,4.47,0.29,-6.89,0.47,False,False,-9.35,1,2021-10-21,-0.52,time,0.71,0.0693,0.2022,-0.02,60,0.71,time,60.0,1477,1431,1431,1385,first_bullish,,"[Setup(symbol='PUNJABCHEM.NS', pole_date='2021-08-12', pole_low=1164.1, pole_high=1809.55, pole_high_date='2021-08-16', pole_gain=0.5545, flag_bars=44, flag_end_date='2021-10-20', rail=1491.55, rail_slope_pct=-0.218, sweep_date='2021-12-20', sweep_low=1295.0, sweep_below_pct=-13.18, entry_date='2021-10-21', entry=1463.7, stop=1257.82, target=1809.55, risk_pct=14.07, reward_R=1.68, atr=74.36, status='DONE', bars_since_entry=nan, vol_x20=1.19, sweep_bars=42, sweep_red=28, sweep_red_frac=0.67, sweep_vol_x20=2.36, sweep_vol_vs_drift=4.47, sweep_close_pos=0.29, sweep_leg_pct=-6.89, turnover_cr=0.47, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.52, ret_horizon=-0.013, mfe=0.1105, mae=-0.1153, bars_held=39, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=1432, sweep_idx=1431, flag_end_idx=-1, pole_idx=-1)]",PUNJAB CHEM & CROP PROT L,1292.6,False,2021,True
PRECAM.NS,2021-11-23,96.35,154.4,2021-12-03,0.6025,11,2021-12-20,134.4,0.773,2021-12-20,122.25,-9.04,2021-12-27,135.0,117.21,154.4,13.18,1.09,10.07,DONE,,0.76,1,1,1.0,1.28,1.94,0.41,-11.43,2.33,True,False,0.45,0,,0.0,target,1.09,0.3019,0.4056,-0.0737,6,1.09,target,6.0,1452,1447,1447,1428,first_bullish,,,PRECISION CAMSHAFTS LTD.,1139.7,False,2021,True
INDIAGLYCO.NS,2021-09-27,317.45,506.35,2021-10-05,0.5951,9,2021-10-19,451.5,-0.4,2022-02-22,362.7,-19.67,2021-12-28,386.0,355.38,506.35,7.93,3.93,14.65,DONE,,0.87,88,54,0.61,14.39,51.9,0.82,-8.38,23.63,False,False,,0,,0.0,voided,-0.25,0.1609,0.3731,-0.0604,39,,,,1478,1430,-1,-1,first_bullish,2022-02-22,,INDIA GLYCOLS LTD,2051.0,False,2021,True
TITAN.NS,2021-10-07,2076.6,2677.9,2021-10-18,0.2896,27,2021-11-26,2340.0,0.005,2021-12-20,2205.0,-5.77,2021-12-28,2379.85,2176.23,2677.9,8.56,1.46,57.55,DONE,,0.77,17,10,0.59,2.0,2.86,0.59,-4.4,275.3,True,True,1.7,0,,0.0,target,1.46,0.0441,0.1631,-0.0504,8,1.46,target,8.0,1478,1456,1456,1423,rail_reclaim,,,TITAN COMPANY LIMITED,428793.7,False,2021,True
RBLBANK.NS,2021-11-02,172.1,221.3,2021-11-10,0.2859,7,2021-11-22,202.45,-0.817,2021-11-22,74.15,-63.37,2021-12-28,145.7,119.1,221.3,18.26,2.84,9.4,DONE,,4.06,0,0,,,,,,170.31,False,False,,0,,0.0,voided,-0.7,0.0041,0.0896,-0.1894,3,,,,1314,1288,-1,-1,first_bullish,2021-12-31,,RBL BANK LIMITED,64044.0,False,2021,True
ASTRAMICRO.NS,2021-10-27,191.0,283.9,2021-11-08,0.4864,29,2021-12-20,237.1,-0.209,2021-12-20,175.0,-26.19,2021-12-28,235.75,200.88,283.9,14.79,1.38,10.85,DONE,,0.78,0,0,,,,,,50.65,False,False,,0,,0.0,voided,-0.64,-0.0674,0.0738,-0.2577,19,,,,1478,1472,-1,-1,first_bullish,2022-01-24,,ASTRA MICROWAVE LTD,15155.1,False,2021,True
NIACL.NS,2021-08-23,134.55,172.2,2021-08-26,0.2798,58,2021-11-22,150.9,-0.101,2021-11-22,78.2,-48.18,2021-12-28,138.7,125.72,172.2,9.36,2.58,3.56,DONE,,2.15,0,0,,,,,,292.6,False,False,,0,,0.0,voided,-0.47,-0.0004,0.0671,-0.2066,33,,,,1018,992,-1,-1,first_bullish,2022-02-14,,THE NEW INDIA ASSU CO LTD,29729.9,True,2021,True
APCOTEXIND.NS,2021-09-09,307.0,443.8,2021-09-13,0.4456,52,2021-11-29,360.15,-0.147,2022-02-24,308.25,-14.41,2021-12-29,363.85,301.75,443.8,17.07,1.29,13.0,DONE,,1.08,63,34,0.54,3.27,4.48,0.27,-6.93,8.94,False,False,,0,,0.0,voided,-0.78,0.0249,0.1378,-0.1528,40,,,,1479,1457,-1,-1,rail_reclaim,2022-02-24,,APCOTEX INDUSTRIES LIMITE,3125.5,False,2021,True
INDIAGLYCO.NS,2021-09-27,317.45,506.35,2021-10-05,0.5951,9,2021-10-19,451.5,-0.4,2022-02-22,362.7,-19.67,2021-12-29,463.2,353.13,506.35,23.76,0.39,19.14,DONE,,14.39,88,54,0.61,14.39,51.9,0.82,-8.38,23.63,False,False,,0,,0.0,voided,-0.77,-0.0255,0.1442,-0.217,38,,,,1479,1430,-1,-1,rail_reclaim,2022-02-22,,INDIA GLYCOLS LTD,2051.0,False,2021,True
DATAMATICS.NS,2021-10-08,298.0,382.4,2021-10-12,0.2832,31,2021-11-29,293.8,-0.229,2021-11-29,230.1,-21.68,2021-12-29,309.2,222.98,382.4,27.88,0.85,14.23,DONE,,3.42,0,0,,,,,,10.68,False,False,,0,,0.0,voided,-0.59,-0.0178,0.1868,-0.2558,38,,,,1479,1457,-1,-1,rail_reclaim,2022-02-22,,DATAMATICS GLOBAL SER LTD,4633.6,False,2021,True
SIMPLEXINF.NS,2021-12-06,37.0,55.55,2021-12-07,0.5014,9,2021-12-20,44.45,-1.042,2021-12-20,33.25,-25.2,2021-12-29,44.95,31.88,55.55,29.08,0.81,2.74,DONE,,0.49,0,0,,,,,,3.4,False,False,,0,,0.0,voided,-0.39,-0.0167,0.1001,-0.2603,33,,,,1479,1472,-1,-1,rail_reclaim,2022-02-15,,SIMPLEX INFRASTRUCTURES L,1991.2,False,2021,True
PGIL.NS,2021-11-15,72.81,108.75,2021-11-25,0.4936,16,2021-12-17,86.75,-0.455,2021-12-20,78.01,-10.07,2021-12-30,91.25,75.35,108.75,17.42,1.1,5.32,DONE,,2.38,2,2,1.0,0.45,2.1,0.37,-5.92,28.41,True,True,5.19,0,,0.0,target,1.1,0.3668,0.5753,-0.0686,9,1.1,target,9.0,1480,1471,1471,1448,rail_reclaim,,,PEARL GLOBAL IND LIMITED,11765.7,False,2021,True
RELIGARE.NS,2021-09-16,149.0,194.8,2021-09-24,0.3074,16,2021-10-19,166.75,-0.26,2021-10-19,97.65,-41.44,2021-12-30,130.4,109.76,194.8,15.83,3.12,7.49,DONE,,3.32,0,0,,,,,,30.77,False,False,,0,,0.0,voided,-0.77,0.0042,0.0836,-0.171,39,,,,1480,1430,-1,-1,first_bullish,2022-02-24,,RELIGARE ENTER. LTD.,8284.6,False,2021,True
BETA.NS,2021-12-08,465.3,660.0,2021-12-09,0.4184,7,2021-12-20,582.1,-0.811,2021-12-20,466.75,-19.82,2021-12-30,602.2,449.52,660.0,25.35,0.38,34.46,DONE,,0.88,1,0,0.0,1.07,2.79,0.88,-7.3,4.48,True,True,3.45,0,,0.0,target,0.38,-0.0037,0.1541,-0.1924,2,0.38,target,2.0,1040,1032,1032,1024,rail_reclaim,,,BETA DRUGS LIMITED,2122.1,False,2021,True
PRECAM.NS,2021-11-23,96.35,154.4,2021-12-03,0.6025,11,2021-12-20,134.4,0.773,2021-12-20,122.25,-9.04,2021-12-31,145.0,116.75,154.4,19.48,0.33,11.0,DONE,,0.78,1,1,1.0,1.28,1.94,0.41,-11.43,2.33,True,True,7.89,0,,0.0,target,0.33,0.0272,0.3086,-0.1376,2,0.33,target,2.0,1456,1447,1447,1428,rail_reclaim,,,PRECISION CAMSHAFTS LTD.,1139.7,False,2021,True
AVANTIFEED.NS,2021-07-05,525.5,674.85,2021-07-06,0.2842,31,2021-08-20,561.1,-0.271,2021-08-20,410.0,-26.93,2021-12-31,564.75,400.79,674.85,29.03,0.67,18.42,DONE,,3.52,0,0,,,,,,23.27,False,False,,0,,0.0,voided,-0.57,-0.032,0.1311,-0.2681,38,,,,1481,1390,-1,-1,rail_reclaim,2022-02-24,,AVANTI FEEDS LIMITED,10215.0,False,2021,True
VSTTILLERS.NS,2021-10-01,2406.65,3453.55,2021-10-13,0.435,45,2021-12-20,2765.1,-0.083,2021-12-20,2335.9,-15.52,2022-01-03,2880.85,2285.68,3453.55,20.66,0.96,100.45,DONE,,2.86,0,0,,,,,,3.74,False,False,,0,,0.0,voided,-0.41,-0.0627,0.0899,-0.1892,33,,,,1482,1472,-1,-1,rail_reclaim,2022-02-18,,VST TILLERS TRACTORS LTD,3908.2,False,2022,True
INDSWFTLAB.NS,2021-11-03,55.15,78.95,2021-11-04,0.4316,30,2021-12-20,68.0,-0.048,2021-12-20,53.0,-22.06,2022-01-03,74.7,57.21,78.95,23.41,0.24,3.39,DONE,,3.91,0,0,,,,,,30.17,False,False,,0,,0.0,voided,-0.67,-0.0268,0.2035,-0.2115,37,,,,1482,1472,-1,-1,rail_reclaim,2022-02-24,,IND SWIFT LABORATORIES LT,3489.3,False,2022,True
PRIVISCL.NS,2021-12-09,1595.0,1958.6,2021-12-10,0.228,6,2021-12-20,1780.9,-0.534,2021-12-20,1685.0,-5.38,2022-01-03,1896.75,1648.9,1958.6,13.07,0.25,72.2,DONE,,0.71,1,1,1.0,0.51,1.14,0.14,-5.79,27.8,True,True,6.51,0,,0.0,target,0.25,-0.0219,0.1857,-0.1254,1,0.25,target,1.0,1482,1472,1472,1465,rail_reclaim,,,PRIVI SPECIALITY CHE LTD,13820.0,False,2022,True
RBLBANK.NS,2021-11-02,172.1,221.3,2021-11-10,0.2859,7,2021-11-22,202.45,-0.817,2021-11-22,74.15,-63.37,2022-01-03,132.75,115.91,221.3,12.69,5.26,10.47,DONE,,2.6,0,0,,,,,,170.31,False,False,,0,,0.0,voided,-0.62,0.078,0.1959,-0.1104,37,,,,1318,1288,-1,-1,first_bullish,2022-02-24,,RBL BANK LIMITED,64044.0,False,2022,True
ALEMBICLTD.NS,2021-09-02,97.5,121.0,2021-09-08,0.241,31,2021-10-25,106.55,-0.111,2021-10-25,72.1,-32.33,2022-01-04,110.05,70.15,121.0,36.26,0.27,3.89,DONE,,7.81,0,0,,,,,,30.09,False,False,,0,,0.0,voided,-0.55,-0.1368,0.025,-0.3448,33,,,,1483,1434,-1,-1,rail_reclaim,2022-02-21,,ALEMBIC LIMITED,2752.2,False,2022,True
ASALCBR.NS,2021-10-12,413.95,653.65,2021-10-13,0.5791,30,2021-11-29,519.05,-0.108,2021-11-29,411.1,-20.8,2022-01-04,528.15,401.86,653.65,23.91,0.99,18.48,DONE,,1.82,0,0,,,,,,1.81,False,False,,0,,0.0,voided,-0.62,-0.1441,0.0526,-0.2216,28,,,,470,444,-1,-1,rail_reclaim,2022-02-14,,ASSO ALCOHOLS & BREW LTD,1307.2,False,2022,True
ARVIND.NS,2021-10-13,93.55,139.0,2021-10-27,0.4858,20,2021-11-26,121.2,-0.339,2021-12-20,105.5,-12.95,2022-01-04,123.3,103.04,139.0,16.43,0.77,4.92,DONE,,1.33,17,10,0.59,1.92,3.19,0.33,-6.05,38.92,True,True,1.73,1,2021-12-13,-0.76,target,0.77,0.0637,0.2875,-0.1655,4,0.77,target,4.0,1483,1456,1456,1427,rail_reclaim,,"[Setup(symbol='ARVIND.NS', pole_date='2021-10-13', pole_low=93.55, pole_high=139.0, pole_high_date='2021-10-27', pole_gain=0.4858, flag_bars=20, flag_end_date='2021-11-26', rail=121.2, rail_slope_pct=-0.339, sweep_date='2021-12-20', sweep_low=105.5, sweep_below_pct=-12.95, entry_date='2021-12-13', entry=122.4, stop=102.61, target=139.0, risk_pct=16.17, reward_R=0.84, atr=5.78, status='DONE', bars_since_entry=nan, vol_x20=1.92, sweep_bars=17, sweep_red=10, sweep_red_frac=0.59, sweep_vol_x20=1.92, sweep_vol_vs_drift=3.19, sweep_close_pos=0.33, sweep_leg_pct=-6.05, turnover_cr=38.92, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.76, ret_horizon=0.0421, mfe=0.297, mae=-0.1593, bars_held=5, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=1467, sweep_idx=1456, flag_end_idx=-1, pole_idx=-1)]",ARVIND LIMITED,14829.2,False,2022,True
TBZ.NS,2021-10-27,85.2,104.4,2021-10-28,0.2254,20,2021-11-29,78.3,-1.069,2021-11-29,61.0,-22.09,2022-01-04,80.4,59.79,104.4,25.63,1.16,2.41,DONE,,1.21,0,0,,,,,,163.98,False,False,,0,,0.0,voided,-0.39,-0.0896,0.1306,-0.2413,28,,,,1483,1457,-1,-1,rail_reclaim,2022-02-14,,TRIB BHIMJI ZAVERI LTD,4503.3,False,2022,True
SHAKTIPUMP.NS,2021-10-14,114.83,139.0,2021-10-19,0.2104,21,2021-11-18,106.96,-0.385,2021-11-18,68.56,-35.9,2022-01-04,115.64,66.21,139.0,42.74,0.47,4.7,DONE,,2.47,0,0,,,,,,53.34,False,False,,0,,0.0,voided,-0.55,-0.1794,0.0249,-0.3457,34,,,,1483,1451,-1,-1,rail_reclaim,2022-02-22,,SHAKTI PUMPS (I) LTD,5826.2,False,2022,True
KALYANKJIL.NS,2021-10-07,68.1,81.85,2021-10-08,0.2019,28,2021-11-22,72.0,-0.042,2021-11-22,55.65,-22.71,2022-01-05,73.1,54.6,81.85,25.31,0.47,2.1,DONE,,6.84,0,0,,,,,,414.47,False,False,,0,,0.0,voided,-0.48,-0.1389,0.0246,-0.2387,26,,,,192,160,-1,-1,rail_reclaim,2022-02-11,,KALYAN JEWELLERS IND LTD,59238.6,False,2022,True
SURYAROSNI.NS,2021-09-17,126.8,210.0,2021-09-20,0.6562,26,2021-10-27,164.5,-0.625,2021-10-27,98.71,-39.99,2022-01-07,129.04,113.0,210.0,12.43,5.05,9.2,DONE,,2.21,0,0,,,,,,7.76,False,False,,0,,0.0,voided,-0.65,-0.1523,0.1605,-0.2415,15,,,,1486,1436,-1,-1,first_bullish,2022-01-31,,SURYA ROSHNI LTD,4733.6,False,2022,True
ONGC.NS,2021-10-05,129.1,172.75,2021-10-06,0.3381,15,2021-10-28,153.65,-0.3,2021-12-20,131.65,-14.32,2022-01-07,157.05,129.84,172.75,17.33,0.58,3.63,DONE,,3.13,36,16,0.44,2.48,4.21,0.39,-5.16,232.7,True,True,2.21,1,2021-11-08,-0.42,target,0.58,0.0404,0.2413,-0.008,14,0.58,target,14.0,1486,1437,1437,1421,rail_reclaim,,"[Setup(symbol='ONGC.NS', pole_date='2021-10-05', pole_low=129.1, pole_high=172.75, pole_high_date='2021-10-06', pole_gain=0.3381, flag_bars=15, flag_end_date='2021-10-28', rail=153.65, rail_slope_pct=-0.3, sweep_date='2021-12-20', sweep_low=131.65, sweep_below_pct=-14.32, entry_date='2021-11-08', entry=154.9, stop=129.13, target=172.75, risk_pct=16.64, reward_R=0.69, atr=5.04, status='DONE', bars_since_entry=nan, vol_x20=0.64, sweep_bars=36, sweep_red=16, sweep_red_frac=0.44, sweep_vol_x20=2.48, sweep_vol_vs_drift=4.21, sweep_close_pos=0.39, sweep_leg_pct=-5.16, turnover_cr=232.7, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.42, ret_horizon=-0.1217, mfe=0.1291, mae=-0.1501, bars_held=14, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=1443, sweep_idx=1437, flag_end_idx=-1, pole_idx=-1)]",OIL AND NATURAL GAS CORP.,300668.7,False,2022,True
PUNJABCHEM.NS,2021-08-12,1164.1,1809.55,2021-08-16,0.5545,44,2021-10-20,1491.55,-0.218,2021-12-20,1295.0,-13.18,2022-01-10,1586.15,1264.16,1809.55,20.3,0.69,61.69,DONE,,2.03,42,28,0.67,2.36,4.47,0.29,-6.89,0.47,True,True,6.34,1,2021-11-08,-0.78,time,-0.39,-0.1021,0.0248,-0.1646,60,-0.39,time,60.0,1487,1431,1431,1385,rail_reclaim,,"[Setup(symbol='PUNJABCHEM.NS', pole_date='2021-08-12', pole_low=1164.1, pole_high=1809.55, pole_high_date='2021-08-16', pole_gain=0.5545, flag_bars=44, flag_end_date='2021-10-20', rail=1491.55, rail_slope_pct=-0.218, sweep_date='2021-12-20', sweep_low=1295.0, sweep_below_pct=-13.18, entry_date='2021-11-08', entry=1531.5, stop=1249.32, target=1809.55, risk_pct=18.43, reward_R=0.99, atr=91.36, status='DONE', bars_since_entry=nan, vol_x20=2.14, sweep_bars=42, sweep_red=28, sweep_red_frac=0.67, sweep_vol_x20=2.36, sweep_vol_vs_drift=4.47, sweep_close_pos=0.29, sweep_leg_pct=-6.89, turnover_cr=0.47, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.78, ret_horizon=-0.133, mfe=0.0613, mae=-0.1544, bars_held=29, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=1443, sweep_idx=1431, flag_end_idx=-1, pole_idx=-1)]",PUNJAB CHEM & CROP PROT L,1292.6,False,2022,True
RIIL.NS,2021-11-25,610.05,1022.0,2021-12-09,0.6753,6,2021-12-17,865.7,-1.176,2022-03-07,646.0,-25.38,2022-01-10,956.15,625.01,1022.0,34.63,0.2,41.97,DONE,,3.51,55,30,0.55,3.51,6.44,0.24,-12.39,3.03,False,False,,0,,0.0,voided,-0.92,-0.2276,0.08,-0.3244,38,,,,1487,1471,-1,-1,rail_reclaim,2022-03-07,,RELIANCE INDUSTRIAL INFRA,1062.2,False,2022,True
JUSTDIAL.NS,2021-12-09,644.55,897.4,2021-12-10,0.3923,6,2021-12-20,795.1,-0.527,2021-12-20,520.0,-34.6,2022-01-11,862.45,667.1,897.4,22.65,0.18,29.8,DONE,,7.02,0,0,,,,,,18.58,False,False,,0,,0.0,voided,-0.77,-0.1078,0.1103,-0.2092,31,,,,1488,1472,-1,-1,rail_reclaim,2022-02-24,,JUSTDIAL LTD.,5718.3,False,2022,True
INDUSTOWER.NS,2021-09-24,232.1,332.8,2021-09-28,0.4339,55,2021-12-17,262.85,-0.24,2021-12-17,196.4,-25.28,2022-01-11,267.55,192.83,332.8,27.93,0.87,7.14,DONE,,2.68,0,0,,,,,,153.09,False,False,,0,,0.0,voided,-0.82,-0.0594,0.0394,-0.2659,31,,,,1488,1471,-1,-1,rail_reclaim,2022-02-24,,INDUS TOWERS LIMITED,100174.1,False,2022,True
MODISONLTD.NS,2021-12-07,67.2,104.9,2021-12-08,0.561,8,2021-12-20,84.0,-0.982,2021-12-20,59.4,-29.29,2022-01-11,92.95,56.93,104.9,38.75,0.33,4.95,DONE,,2.25,0,0,,,,,,11.65,False,False,,0,,0.0,voided,-0.47,-0.2168,0.0204,-0.3609,23,,,,174,158,-1,-1,rail_reclaim,2022-02-14,,MODISON LIMITED,1484.1,False,2022,True
APEX.NS,2021-12-02,241.6,330.0,2021-12-03,0.3659,11,2021-12-20,282.45,-0.308,2022-02-24,251.0,-11.13,2022-01-12,353.15,244.43,330.0,30.79,-0.21,13.14,DONE,,27.05,48,32,0.67,27.05,51.12,0.13,-8.14,4.06,False,False,,0,,0.0,voided,-0.79,-0.2825,-0.0089,-0.2893,28,,,,1076,1059,-1,-1,rail_reclaim,2022-02-22,,APEX FROZEN FOODS LIMITED,1090.3,False,2022,True
SUVEN.NS,2021-10-07,82.55,114.66,2021-10-08,0.389,28,2021-11-22,87.43,-0.569,2021-11-22,66.15,-24.34,2022-01-12,92.45,64.59,114.66,30.14,0.8,3.11,DONE,,13.74,0,0,,,,,,21.39,False,False,,0,,0.0,voided,-0.6,-0.2456,0.0219,-0.2845,22,,,,1489,1452,-1,-1,rail_reclaim,2022-02-14,,SUVEN LIFE SCIENCES LTD,9467.3,False,2022,True
GODREJPROP.NS,2021-09-22,1563.35,2410.0,2021-09-29,0.5416,54,2021-12-17,1938.05,-0.32,2021-12-17,1350.55,-30.31,2022-01-12,1956.1,1326.37,2410.0,32.19,0.72,48.36,DONE,,1.59,0,0,,,,,,124.4,False,False,,0,,0.0,voided,-0.48,-0.2581,0.0288,-0.3096,8,,,,1489,1471,-1,-1,rail_reclaim,2022-01-24,,GODREJ PROPERTIES LTD,50341.0,False,2022,True
ELECON.NS,2021-11-25,82.32,109.5,2021-11-26,0.3301,6,2021-12-06,100.65,-0.124,2021-12-06,64.03,-36.39,2022-01-13,103.18,61.25,109.5,40.64,0.15,5.55,DONE,,1.68,0,0,,,,,,101.5,False,False,,0,,0.0,voided,-0.51,-0.3175,0.0385,-0.3795,18,,,,1490,1462,-1,-1,rail_reclaim,2022-02-09,,ELECON ENG. CO. LTD,10302.2,False,2022,True
